OBJECTID,safield002,safield003,sauid,saangle,sasize,sasymbolno,safield000,x,y,objectid_1,x1,y1
1,代田4-9-16,,,,,,,139.6595278,35.66090806,1,139.6595278,35.66090806
2,豪徳寺2-15-7,,,,,,,139.6470855,35.64553402,2,139.6470855,35.64553402
3,豪徳寺1-52-3,,,,,,,139.6474165,35.65595532,3,139.6474165,35.65595532
4,桜上水5-5-11,,,,,,,139.6282268,35.66539859,4,139.6282268,35.66539859
5,桜上水5-40-5,,,,,,,139.6283975,35.66594052,5,139.6283975,35.66594052
6,桜上水5-24-1,,,,,,,139.6320759,35.66705577,6,139.6320759,35.66705577
7,桜上水3-5-6,,,,,,,139.6340478,35.65951357,7,139.6340478,35.65951357
8,赤堤1-26-1,,,,,,,139.6412113,35.65455107,8,139.6412113,35.65455107
9,豪徳寺2-21-7,,,,,,,139.6452276,35.64795033,9,139.6452276,35.64795033
10,赤堤5-22-11,,,,,,,139.6368218,35.66416948,10,139.6368218,35.66416948
11,松原3-22-2,,,,,,,139.6442335,35.66496041,11,139.6442335,35.66496041
12,松原3-25-3,,,,,,,139.6443772,35.66552795,12,139.6443772,35.66552795
13,松原3-15-18,,,,,,,139.6439844,35.66470465,13,139.6439844,35.66470465
14,松原4-1-16,,,,,,,139.6477648,35.66053295,14,139.6477648,35.66053295
15,松原2-32-3,,,,,,,139.6474109,35.66663497,15,139.6474109,35.66663497
16,松原2-15-8,,,,,,,139.6464682,35.66587689,16,139.6464682,35.66587689
17,松原2-16-2,,,,,,,139.6475629,35.66602876,17,139.6475629,35.66602876
18,松原3-23-4,,,,,,,139.6460244,35.66532159,18,139.6460244,35.66532159
19,松原2-11-10,,,,,,,139.6472119,35.66485463,19,139.6472119,35.66485463
20,松原2-11-2,,,,,,,139.6474735,35.66458408,20,139.6474735,35.66458408
21,松原3-19-14,,,,,,,139.6467182,35.66446123,21,139.6467182,35.66446123
22,松原3-27-5,,,,,,,139.6429954,35.66456455,22,139.6429954,35.66456455
23,松原3-4-14,,,,,,,139.6453484,35.66379082,23,139.6453484,35.66379082
24,松原3-4-5,,,,,,,139.6452776,35.66349217,24,139.6452776,35.66349217
25,松原3-2-10,,,,,,,139.6459714,35.66379909,25,139.6459714,35.66379909
26,松原3-8-17,,,,,,,139.6448469,35.66415779,26,139.6448469,35.66415779
27,松原3-6-8,,,,,,,139.6440231,35.66342287,27,139.6440231,35.66342287
28,松原4-34-22,,,,,,,139.6449868,35.66298623,28,139.6449868,35.66298623
29,松原4-33-2,,,,,,,139.6437091,35.6624909,29,139.6437091,35.6624909
30,松原3-11-4,,,,,,,139.6423007,35.66338653,30,139.6423007,35.66338653
31,赤堤4-37-4,,,,,,,139.641685,35.66399957,31,139.641685,35.66399957
32,赤堤4-25-10,,,,,,,139.6415942,35.66366781,32,139.6415942,35.66366781
33,赤堤4-26-8,,,,,,,139.6410772,35.66384438,33,139.6410772,35.66384438
34,赤堤4-27-4,,,,,,,139.6407148,35.66288221,34,139.6407148,35.66288221
35,赤堤4-21-1,,,,,,,139.6419066,35.66252428,35,139.6419066,35.66252428
36,赤堤4-20-10,,,,,,,139.6403111,35.66257988,36,139.6403111,35.66257988
37,赤堤4-19-13,,,,,,,139.6398933,35.66289928,37,139.6398933,35.66289928
38,赤堤5-12-18,,,,,,,139.6376676,35.6623043,38,139.6376676,35.6623043
39,赤堤5-20-1,,,,,,,139.6373908,35.66315168,39,139.6373908,35.66315168
40,赤堤5-23-1,,,,,,,139.6365108,35.66360697,40,139.6365108,35.66360697
41,赤堤4-17-9,,,,,,,139.6386599,35.66271522,41,139.6386599,35.66271522
42,赤堤4-17-4,,,,,,,139.638846,35.66237976,42,139.638846,35.66237976
43,赤堤4-19-4,,,,,,,139.6394411,35.66243804,43,139.6394411,35.66243804
44,赤堤5-28-5,,,,,,,139.6378742,35.66373105,44,139.6378742,35.66373105
45,赤堤5-25-11,,,,,,,139.6373203,35.66433903,45,139.6373203,35.66433903
46,赤堤5-28-20,,,,,,,139.6382759,35.66423927,46,139.6382759,35.66423927
47,赤堤4-43-10,,,,,,,139.6388038,35.66445789,47,139.6388038,35.66445789
48,赤堤4-34-8,,,,,,,139.6393079,35.6639141,48,139.6393079,35.6639141
49,赤堤4-43-3,,,,,,,139.6394481,35.66461776,49,139.6394481,35.66461776
50,赤堤4-44-22,,,,,,,139.6401663,35.66557355,50,139.6401663,35.66557355
51,赤堤5-31-18,,,,,,,139.6385067,35.66558079,51,139.6385067,35.66558079
52,赤堤5-42-1,,,,,,,139.6375868,35.66594932,52,139.6375868,35.66594932
53,桜上水4-11-9,,,,,,,139.6338883,35.66670085,53,139.6338883,35.66670085
54,桜上水4-5-2,,,,,,,139.63526,35.66628984,54,139.63526,35.66628984
55,桜上水4-5-2,,,,,,,139.6351448,35.66561226,55,139.6351448,35.66561226
56,赤堤5-38-10,,,,,,,139.6357675,35.66656478,56,139.6357675,35.66656478
57,桜上水4-8-5,,,,,,,139.6329066,35.66680333,57,139.6329066,35.66680333
58,赤堤5-41-6,,,,,,,139.6363573,35.6661256,58,139.6363573,35.6661256
59,桜上水4-7-7,,,,,,,139.6327132,35.66708982,59,139.6327132,35.66708982
60,桜上水5-14-7,,,,,,,139.6317352,35.66666464,60,139.6317352,35.66666464
61,桜上水4-18-23,,,,,,,139.6323191,35.6663111,61,139.6323191,35.6663111
62,桜上水5-38-21,,,,,,,139.6292479,35.66669893,62,139.6292479,35.66669893
63,桜上水5-38-15,,,,,,,139.6284342,35.66677507,63,139.6284342,35.66677507
64,桜上水5-38-8,,,,,,,139.6282129,35.66646886,64,139.6282129,35.66646886
65,桜上水5-17-8,,,,,,,139.6301157,35.66691466,65,139.6301157,35.66691466
66,桜上水5-16-3,,,,,,,139.6305258,35.66649901,66,139.6305258,35.66649901
67,桜上水5-39-6,,,,,,,139.6289147,35.66600107,67,139.6289147,35.66600107
68,桜上水5-39-14,,,,,,,139.6293087,35.66642646,68,139.6293087,35.66642646
69,桜上水5-6-14,,,,,,,139.6297888,35.66501834,69,139.6297888,35.66501834
70,桜上水5-8-1,,,,,,,139.630281,35.66526461,70,139.630281,35.66526461
71,桜上水5-8-10,,,,,,,139.6304905,35.66605781,71,139.6304905,35.66605781
72,桜上水5-4-18,,,,,,,139.6275419,35.66537516,72,139.6275419,35.66537516
73,桜上水5-2-18,,,,,,,139.6281299,35.66434094,73,139.6281299,35.66434094
74,桜上水5-1-13,,,,,,,139.6289514,35.66397421,74,139.6289514,35.66397421
75,桜上水5-2-4,,,,,,,139.6277606,35.66358487,75,139.6277606,35.66358487
76,桜上水5-1-5,,,,,,,139.628379,35.66341033,76,139.628379,35.66341033
77,桜上水4-24-4,,,,,,,139.6296458,35.66328341,77,139.6296458,35.66328341
78,桜上水3-21-15,,,,,,,139.6305233,35.66300429,78,139.6305233,35.66300429
79,桜上水3-21-11,,,,,,,139.6299359,35.66276723,79,139.6299359,35.66276723
80,桜上水3-19-12,,,,,,,139.6311864,35.66187112,80,139.6311864,35.66187112
81,桜上水2-21-20,,,,,,,139.6308076,35.66079253,81,139.6308076,35.66079253
82,桜上水2-21-6,,,,,,,139.6302397,35.66052477,82,139.6302397,35.66052477
83,桜上水3-18-8,,,,,,,139.6311052,35.66049882,83,139.6311052,35.66049882
84,桜上水3-15-10,,,,,,,139.6328321,35.66043077,84,139.6328321,35.66043077
85,桜上水3-17-8,,,,,,,139.632181,35.66026906,85,139.632181,35.66026906
86,桜上水3-4-11,,,,,,,139.633488,35.65957168,86,139.633488,35.65957168
87,桜上水3-4-1,,,,,,,139.6329188,35.65943778,87,139.6329188,35.65943778
88,桜上水3-5-15,,,,,,,139.6343474,35.65977654,88,139.6343474,35.65977654
89,桜上水3-5-5,,,,,,,139.633674,35.65956252,89,139.633674,35.65956252
90,桜上水3-5-5,,,,,,,139.6341595,35.65937972,90,139.6341595,35.65937972
91,桜上水3-5-5,,,,,,,139.6341453,35.65922944,91,139.6341453,35.65922944
92,桜上水3-5-7,,,,,,,139.6338605,35.65935209,92,139.6338605,35.65935209
93,赤堤3-35-10,,,,,,,139.6354145,35.6592236,93,139.6354145,35.6592236
94,桜上水3-2-2,,,,,,,139.6348646,35.65831699,94,139.6348646,35.65831699
95,赤堤3-31-15,,,,,,,139.6361417,35.65785146,95,139.6361417,35.65785146
96,赤堤3-27-10,,,,,,,139.6370731,35.65863654,96,139.6370731,35.65863654
97,桜上水3-1-17,,,,,,,139.6346679,35.6577388,97,139.6346679,35.6577388
98,赤堤3-16-4,,,,,,,139.6394994,35.65822404,98,139.6394994,35.65822404
99,赤堤3-15-1,,,,,,,139.6400612,35.65747644,99,139.6400612,35.65747644
100,赤堤3-9-11,,,,,,,139.6405998,35.65806076,100,139.6405998,35.65806076
101,赤堤3-12-10,,,,,,,139.6412718,35.65711584,101,139.6412718,35.65711584
102,赤堤3-8-12,,,,,,,139.6416076,35.65825932,102,139.6416076,35.65825932
103,赤堤3-2-2,,,,,,,139.6424703,35.65781559,103,139.6424703,35.65781559
104,赤堤3-12-16,,,,,,,139.642097,35.65764122,104,139.642097,35.65764122
105,赤堤1-23-17,,,,,,,139.6411071,35.65659747,105,139.6411071,35.65659747
106,赤堤1-22-22,,,,,,,139.6424265,35.6566395,106,139.6424265,35.6566395
107,赤堤1-33-19,,,,,,,139.6402829,35.65583747,107,139.6402829,35.65583747
108,赤堤1-20-18,,,,,,,139.6420916,35.65613438,108,139.6420916,35.65613438
109,赤堤1-14-17,,,,,,,139.6434529,35.6545987,109,139.6434529,35.6545987
110,赤堤1-16-1,,,,,,,139.6427117,35.6538146,110,139.6427117,35.6538146
111,赤堤1-16-16,,,,,,,139.6421931,35.65410771,111,139.6421931,35.65410771
112,赤堤1-15-21,,,,,,,139.6444208,35.65423291,112,139.6444208,35.65423291
113,赤堤1-3-6,,,,,,,139.6450505,35.65477698,113,139.6450505,35.65477698
114,赤堤1-3-16,,,,,,,139.6448081,35.65514454,114,139.6448081,35.65514454
115,赤堤1-1-8,,,,,,,139.6451461,35.65398446,115,139.6451461,35.65398446
116,赤堤1-1-21,,,,,,,139.6457012,35.65441861,116,139.6457012,35.65441861
117,赤堤1-1-2,,,,,,,139.6459338,35.65406546,117,139.6459338,35.65406546
118,豪徳寺1-24-8,,,,,,,139.6465738,35.65315949,118,139.6465738,35.65315949
119,豪徳寺1-44-2,,,,,,,139.6466888,35.65370869,119,139.6466888,35.65370869
120,豪徳寺1-45-2,,,,,,,139.6468217,35.65401843,120,139.6468217,35.65401843
121,豪徳寺1-45-8,,,,,,,139.6473502,35.65437836,121,139.6473502,35.65437836
122,豪徳寺1-25-3,,,,,,,139.6472031,35.65313982,122,139.6472031,35.65313982
123,豪徳寺1-20-1,,,,,,,139.6476623,35.65226268,123,139.6476623,35.65226268
124,豪徳寺2-15-23,,,,,,,139.6469409,35.64605497,124,139.6469409,35.64605497
125,豪徳寺2-17-20,,,,,,,139.6460727,35.64651612,125,139.6460727,35.64651612
126,豪徳寺2-20-9,,,,,,,139.6455423,35.6481576,126,139.6455423,35.6481576
127,豪徳寺1-5-16,,,,,,,139.6476123,35.65062814,127,139.6476123,35.65062814
128,豪徳寺1-4-2,,,,,,,139.6474312,35.65098877,128,139.6474312,35.65098877
129,豪徳寺2-31-6,,,,,,,139.6457085,35.65003849,129,139.6457085,35.65003849
130,豪徳寺2-31-1,,,,,,,139.6462036,35.64982599,130,139.6462036,35.64982599
131,豪徳寺2-22-15,,,,,,,139.645834,35.64970301,131,139.645834,35.64970301
132,豪徳寺1-6-3,,,,,,,139.6464479,35.65099789,132,139.6464479,35.65099789
133,豪徳寺1-8-9,,,,,,,139.646676,35.65161172,133,139.646676,35.65161172
134,豪徳寺1-9-6,,,,,,,139.6470145,35.65168832,134,139.6470145,35.65168832
135,豪徳寺1-9-11,,,,,,,139.6475569,35.65165806,135,139.6475569,35.65165806
136,豪徳寺1-18-12,,,,,,,139.6467549,35.65185386,136,139.6467549,35.65185386
137,豪徳寺1-51-2,,,,,,,139.6467774,35.65484564,137,139.6467774,35.65484564
138,豪徳寺1-51-13,,,,,,,139.6475155,35.65538175,138,139.6475155,35.65538175
139,豪徳寺1-53-6,,,,,,,139.6468998,35.65589657,139,139.6468998,35.65589657
140,豪徳寺1-53-2,,,,,,,139.6466586,35.65551248,140,139.6466586,35.65551248
141,豪徳寺1-50-12,,,,,,,139.6462199,35.65499107,141,139.6462199,35.65499107
142,赤堤1-8-2,,,,,,,139.6439035,35.65657513,142,139.6439035,35.65657513
143,赤堤2-9-10,,,,,,,139.6445155,35.65695043,143,139.6445155,35.65695043
144,赤堤2-8-6,,,,,,,139.6450402,35.65630993,144,139.6450402,35.65630993
145,赤堤2-8-12,,,,,,,139.6457045,35.65643175,145,139.6457045,35.65643175
146,赤堤2-13-2,,,,,,,139.6458039,35.65702537,146,139.6458039,35.65702537
147,豪徳寺1-55-23,,,,,,,139.6463407,35.65598475,147,139.6463407,35.65598475
148,豪徳寺1-55-23,,,,,,,139.6462877,35.65619929,148,139.6462877,35.65619929
149,赤堤2-5-14,,,,,,,139.6473027,35.65649246,149,139.6473027,35.65649246
150,赤堤2-21-4,,,,,,,139.6462431,35.65765287,150,139.6462431,35.65765287
151,赤堤2-15-10,,,,,,,139.6473718,35.65746659,151,139.6473718,35.65746659
152,赤堤2-34-3,,,,,,,139.6465803,35.65918897,152,139.6465803,35.65918897
153,赤堤2-28-17,,,,,,,139.6461454,35.65820553,153,139.6461454,35.65820553
154,赤堤2-31-9,,,,,,,139.6473613,35.65871651,154,139.6473613,35.65871651
155,赤堤2-36-7,,,,,,,139.6455666,35.65918929,155,139.6455666,35.65918929
156,赤堤2-47-11,,,,,,,139.6456369,35.65978529,156,139.6456369,35.65978529
157,赤堤2-27-16,,,,,,,139.6452509,35.65842975,157,139.6452509,35.65842975
158,赤堤2-27-6,,,,,,,139.6445695,35.65827112,158,139.6445695,35.65827112
159,赤堤2-44-10,,,,,,,139.6433712,35.65974911,159,139.6433712,35.65974911
160,赤堤2-40-16,,,,,,,139.6440089,35.65913024,160,139.6440089,35.65913024
161,赤堤2-42-8,,,,,,,139.6421913,35.659287,161,139.6421913,35.659287
162,赤堤2-25-2,,,,,,,139.6434138,35.6579586,162,139.6434138,35.6579586
163,松原4-10-2,,,,,,,139.643229,35.65995521,163,139.643229,35.65995521
164,松原4-11-7,,,,,,,139.6420725,35.66032177,164,139.6420725,35.66032177
165,松原4-11-18,,,,,,,139.6430463,35.66059246,165,139.6430463,35.66059246
166,松原4-9-9,,,,,,,139.6434021,35.66036669,166,139.6434021,35.66036669
167,松原4-19-18,,,,,,,139.6467723,35.66104402,167,139.6467723,35.66104402
168,松原4-21-15,,,,,,,139.6463118,35.66205122,168,139.6463118,35.66205122
169,松原4-21-9,,,,,,,139.6462334,35.66160619,169,139.6462334,35.66160619
170,松原4-36-23,,,,,,,139.6475978,35.66217652,170,139.6475978,35.66217652
171,松原4-37-10,,,,,,,139.6462546,35.6625934,171,139.6462546,35.6625934
172,松原4-17-17,,,,,,,139.6453861,35.6616384,172,139.6453861,35.6616384
173,桜上水1-25-8,,,,,,,139.6316261,35.65648065,173,139.6316261,35.65648065
174,桜上水1-23-3,,,,,,,139.6301927,35.65587495,174,139.6301927,35.65587495
175,桜上水1-23-3,,,,,,,139.6311051,35.65561653,175,139.6311051,35.65561653
176,桜上水1-28-9,,,,,,,139.6323152,35.65671264,176,139.6323152,35.65671264
177,桜上水1-8-4,,,,,,,139.6310619,35.65713879,177,139.6310619,35.65713879
178,桜上水1-5-5,,,,,,,139.6327925,35.65707507,178,139.6327925,35.65707507
179,桜上水1-3-2,,,,,,,139.6330252,35.65788345,179,139.6330252,35.65788345
180,桜上水1-20-2,,,,,,,139.629922,35.6563826,180,139.629922,35.6563826
181,桜上水1-18-16,,,,,,,139.6292866,35.65764777,181,139.6292866,35.65764777
182,桜上水1-17-8,,,,,,,139.6288501,35.65783398,182,139.6288501,35.65783398
183,桜上水2-3-4,,,,,,,139.6286988,35.65751698,183,139.6286988,35.65751698
184,桜上水2-4-1,,,,,,,139.6281223,35.65738377,184,139.6281223,35.65738377
185,桜上水2-7-23,,,,,,,139.627669,35.65786397,185,139.627669,35.65786397
186,桜上水2-6-9,,,,,,,139.6261637,35.65841438,186,139.6261637,35.65841438
187,桜上水2-8-22,,,,,,,139.6265423,35.6597112,187,139.6265423,35.6597112
188,桜上水2-8-28,,,,,,,139.6270917,35.65908317,188,139.6270917,35.65908317
189,桜上水2-9-25,,,,,,,139.6272742,35.66008455,189,139.6272742,35.66008455
190,桜上水1-14-1,,,,,,,139.6299025,35.65836252,190,139.6299025,35.65836252
191,桜上水2-11-24,,,,,,,139.6283047,35.65975667,191,139.6283047,35.65975667
192,桜上水2-16-3,,,,,,,139.6291406,35.65950805,192,139.6291406,35.65950805
193,桜上水1-14-15,,,,,,,139.6297676,35.65963927,193,139.6297676,35.65963927
194,桜上水2-15-21,,,,,,,139.6294991,35.6593328,194,139.6294991,35.6593328
195,桜上水2-13-20,,,,,,,139.629086,35.65843397,195,139.629086,35.65843397
196,桜上水1-11-5,,,,,,,139.6307552,35.6598606,196,139.6307552,35.6598606
197,桜上水1-10-18,,,,,,,139.6312148,35.65940221,197,139.6312148,35.65940221
198,桜上水1-9-20,,,,,,,139.632232,35.65829676,198,139.632232,35.65829676
199,赤堤5-8-4,,,,,,,139.6381041,35.66072138,199,139.6381041,35.66072138
200,赤堤5-6-10,,,,,,,139.6372941,35.66073818,200,139.6372941,35.66073818
201,赤堤5-5-2,,,,,,,139.6364719,35.66075604,201,139.6364719,35.66075604
202,桜上水3-7-2,,,,,,,139.6362403,35.6612415,202,139.6362403,35.6612415
203,赤堤5-36-18,,,,,,,139.6359033,35.66520618,203,139.6359033,35.66520618
204,赤堤5-34-1,,,,,,,139.6359073,35.66475857,204,139.6359073,35.66475857
205,赤堤5-2-1,,,,,,,139.6378744,35.65993429,205,139.6378744,35.65993429
206,赤堤5-14-2,,,,,,,139.6383811,35.6631175,206,139.6383811,35.6631175
207,赤堤5-1-14,,,,,,,139.6385453,35.66067234,207,139.6385453,35.66067234
208,赤堤4-9-1,,,,,,,139.6408728,35.66091603,208,139.6408728,35.66091603
209,赤堤4-8-18,,,,,,,139.6402582,35.66132571,209,139.6402582,35.66132571
210,赤堤4-7-11,,,,,,,139.6385593,35.66150965,210,139.6385593,35.66150965
211,赤堤4-16-19,,,,,,,139.6393889,35.66175337,211,139.6393889,35.66175337
212,赤堤4-6-7,,,,,,,139.63879,35.66027235,212,139.63879,35.66027235
213,赤堤4-5-11,,,,,,,139.6395532,35.66077609,213,139.6395532,35.66077609
214,赤堤4-47-13,,,,,,,139.6414099,35.66598549,214,139.6414099,35.66598549
215,赤堤4-31-11,,,,,,,139.6393392,35.66343885,215,139.6393392,35.66343885
216,赤堤4-2-17,,,,,,,139.6417876,35.66046752,216,139.6417876,35.66046752
217,赤堤4-12-13,,,,,,,139.6412088,35.66247729,217,139.6412088,35.66247729
218,赤堤4-12-17,,,,,,,139.6413878,35.66188321,218,139.6413878,35.66188321
219,赤堤3-4-3,,,,,,,139.6409012,35.65925728,219,139.6409012,35.65925728
220,赤堤3-37-10,,,,,,,139.6362882,35.6598532,220,139.6362882,35.6598532
221,赤堤3-30-10,,,,,,,139.6362931,35.65843859,221,139.6362931,35.65843859
222,赤堤3-24-16,,,,,,,139.6369985,35.65745364,222,139.6369985,35.65745364
223,赤堤3-20-15,,,,,,,139.6381964,35.65927384,223,139.6381964,35.65927384
224,赤堤3-18-3,,,,,,,139.6396945,35.65929771,224,139.6396945,35.65929771
225,赤堤3-1-5,,,,,,,139.6429268,35.65715119,225,139.6429268,35.65715119
226,赤堤2-50-11,,,,,,,139.6476444,35.66012768,226,139.6476444,35.66012768
227,赤堤2-22-6,,,,,,,139.6453274,35.6576418,227,139.6453274,35.6576418
228,赤堤1-9-1,,,,,,,139.6435734,35.65620847,228,139.6435734,35.65620847
229,赤堤1-8-16,,,,,,,139.6431955,35.65680792,229,139.6431955,35.65680792
230,赤堤1-41-24,,,,,,,139.6378227,35.65514936,230,139.6378227,35.65514936
231,赤堤1-38-12,,,,,,,139.6384689,35.65481798,231,139.6384689,35.65481798
232,赤堤1-35-6,,,,,,,139.6380066,35.65622598,232,139.6380066,35.65622598
233,赤堤1-34-7,,,,,,,139.6392303,35.65630566,233,139.6392303,35.65630566
234,赤堤1-32-5,,,,,,,139.6395732,35.65522231,234,139.6395732,35.65522231
235,赤堤1-30-16,,,,,,,139.6394886,35.65463989,235,139.6394886,35.65463989
236,赤堤1-29-3,,,,,,,139.6395641,35.65345146,236,139.6395641,35.65345146
237,赤堤1-28-19,,,,,,,139.6410977,35.65406126,237,139.6410977,35.65406126
238,赤堤1-25-18,,,,,,,139.6409565,35.65521975,238,139.6409565,35.65521975
239,赤堤1-19-2,,,,,,,139.6423914,35.65520139,239,139.6423914,35.65520139
240,赤堤1-17-13,,,,,,,139.6415314,35.65451174,240,139.6415314,35.65451174
241,赤堤1-16-9,,,,,,,139.6414806,35.65368807,241,139.6414806,35.65368807
242,赤堤1-11-18,,,,,,,139.6435621,35.65564582,242,139.6435621,35.65564582
243,松原4-27-17,,,,,,,139.6425833,35.66259287,243,139.6425833,35.66259287
244,松原4-26-14,,,,,,,139.642852,35.66175953,244,139.642852,35.66175953
245,松原4-25-6,,,,,,,139.6423713,35.66117954,245,139.6423713,35.66117954
246,松原4-18-9,,,,,,,139.6449258,35.66114733,246,139.6449258,35.66114733
247,松原4-14-12,,,,,,,139.6434815,35.66124412,247,139.6434815,35.66124412
248,松原3-31-8,,,,,,,139.6430164,35.66693718,248,139.6430164,35.66693718
249,松原3-24-3,,,,,,,139.6454374,35.66637826,249,139.6454374,35.66637826
250,松原3-24-11,,,,,,,139.6443261,35.66640554,250,139.6443261,35.66640554
251,松原3-22-4,,,,,,,139.644442,35.66517968,251,139.644442,35.66517968
252,松原3-22-10,,,,,,,139.6450325,35.66600572,252,139.6450325,35.66600572
253,松原3-21-17,,,,,,,139.6451045,35.66537072,253,139.6451045,35.66537072
254,桜上水5-5-36,,,,,,,139.6289502,35.66483214,254,139.6289502,35.66483214
255,桜上水4-21-6,,,,,,,139.6307332,35.66467011,255,139.6307332,35.66467011
256,桜上水4-20-9,,,,,,,139.6310844,35.66552899,256,139.6310844,35.66552899
257,桜上水4-10-1,,,,,,,139.6348656,35.66691564,257,139.6348656,35.66691564
258,桜上水3-8-19,,,,,,,139.6353742,35.66132941,258,139.6353742,35.66132941
259,桜上水3-8-5,,,,,,,139.6353401,35.66032775,259,139.6353401,35.66032775
260,桜上水3-13-4,,,,,,,139.6337999,35.66006254,260,139.6337999,35.66006254
261,桜上水3-13-20,,,,,,,139.6339599,35.66072487,261,139.6339599,35.66072487
262,桜上水3-12-12,,,,,,,139.6341794,35.6611021,262,139.6341794,35.6611021
263,桜上水3-10-10,,,,,,,139.634274,35.66143783,263,139.634274,35.66143783
264,桜上水2-22-5,,,,,,,139.6296568,35.66130987,264,139.6296568,35.66130987
265,桜上水2-19-8,,,,,,,139.6273625,35.66036511,265,139.6273625,35.66036511
266,桜上水2-19-4,,,,,,,139.6281135,35.66025003,266,139.6281135,35.66025003
267,桜上水2-17-14,,,,,,,139.6287569,35.66070145,267,139.6287569,35.66070145
268,桜上水1-10-14,,,,,,,139.6310211,35.65915518,268,139.6310211,35.65915518
269,桜上水1-10-2,,,,,,,139.631358,35.65795638,269,139.631358,35.65795638
270,桜上水1-9-16,,,,,,,139.6317772,35.65848727,270,139.6317772,35.65848727
271,豪徳寺2-18-13,,,,,,,139.6455208,35.64762206,271,139.6455208,35.64762206
272,豪徳寺1-7-12,,,,,,,139.6459047,35.65092628,272,139.6459047,35.65092628
273,代田3-27-11,,,,,,,139.6581262,35.65509669,273,139.6581262,35.65509669
274,北沢3-31-7,,,,,,,139.6664304,35.66490984,274,139.6664304,35.66490984
275,代沢5-35-11,,,,,,,139.6663293,35.65941177,275,139.6663293,35.65941177
276,松原5-6-6,,,,,,,139.655514,35.66150721,276,139.655514,35.66150721
277,松原5-45-11,,,,,,,139.6514181,35.6635409,277,139.6514181,35.6635409
278,羽根木1-17-8,,,,,,,139.6588545,35.66437883,278,139.6588545,35.66437883
279,北沢4-4-8,,,,,,,139.6708559,35.6671056,279,139.6708559,35.6671056
280,北沢4-11-6,,,,,,,139.6685409,35.66587857,280,139.6685409,35.66587857
281,豪徳寺1-1-12,,,,,,,139.649129,35.65117454,281,139.649129,35.65117454
282,北沢3-4-1,,,,,,,139.6726495,35.66694693,282,139.6726495,35.66694693
283,北沢3-3-10,,,,,,,139.6725482,35.66646744,283,139.6725482,35.66646744
284,北沢3-5-23,,,,,,,139.6721332,35.66646274,284,139.6721332,35.66646274
285,北沢4-5-14,,,,,,,139.6707491,35.66658996,285,139.6707491,35.66658996
286,北沢4-5-6,,,,,,,139.6703987,35.66648159,286,139.6703987,35.66648159
287,北沢4-7-22,,,,,,,139.6698034,35.66699042,287,139.6698034,35.66699042
288,北沢4-21-5,,,,,,,139.6672265,35.66724477,288,139.6672265,35.66724477
289,北沢4-15-22,,,,,,,139.6672882,35.66682374,289,139.6672882,35.66682374
290,北沢4-15-10,,,,,,,139.6665102,35.66672288,290,139.6665102,35.66672288
291,北沢4-16-21,,,,,,,139.6664387,35.66696128,291,139.6664387,35.66696128
292,北沢4-13-13,,,,,,,139.6677975,35.66676747,292,139.6677975,35.66676747
293,北沢4-13-15,,,,,,,139.667841,35.66642988,293,139.667841,35.66642988
294,北沢4-12-33,,,,,,,139.6682822,35.66607931,294,139.6682822,35.66607931
295,北沢4-14-2,,,,,,,139.6671483,35.66581311,295,139.6671483,35.66581311
296,北沢4-15-29,,,,,,,139.6670019,35.66622429,296,139.6670019,35.66622429
297,北沢4-11-13,,,,,,,139.6688367,35.66618192,297,139.6688367,35.66618192
298,北沢4-8-6,,,,,,,139.6696399,35.66628947,298,139.6696399,35.66628947
299,北沢4-8-6,,,,,,,139.669472,35.66692958,299,139.669472,35.66692958
300,北沢4-10-15,,,,,,,139.6697791,35.6658981,300,139.6697791,35.6658981
301,北沢3-23-13,,,,,,,139.6693496,35.66561953,301,139.6693496,35.66561953
302,北沢3-14-6,,,,,,,139.6705098,35.66591162,302,139.6705098,35.66591162
303,北沢3-13-10,,,,,,,139.6711389,35.66588101,303,139.6711389,35.66588101
304,北沢3-12-10,,,,,,,139.6710003,35.66544961,304,139.6710003,35.66544961
305,北沢3-11-13,,,,,,,139.6713186,35.66519855,305,139.6713186,35.66519855
306,代田4-37-12,,,,,,,139.6549574,35.65721919,306,139.6549574,35.65721919
307,代田4-36-14,,,,,,,139.6548921,35.65685187,307,139.6548921,35.65685187
308,代田4-36-17,,,,,,,139.6554078,35.65686787,308,139.6554078,35.65686787
309,代田4-33-16,,,,,,,139.6563067,35.65703432,309,139.6563067,35.65703432
310,代田3-48-6,,,,,,,139.6566376,35.65661017,310,139.6566376,35.65661017
311,代田3-49-7,,,,,,,139.6568558,35.65657092,311,139.6568558,35.65657092
312,代田4-35-6,,,,,,,139.6572154,35.65722846,312,139.6572154,35.65722846
313,代田4-35-17,,,,,,,139.6567747,35.65752112,313,139.6567747,35.65752112
314,代田4-34-9,,,,,,,139.6565116,35.65764431,314,139.6565116,35.65764431
315,代田4-33-6,,,,,,,139.6569488,35.65796711,315,139.6569488,35.65796711
316,代田4-34-18,,,,,,,139.6576363,35.6579591,316,139.6576363,35.6579591
317,代田4-35-25,,,,,,,139.6579697,35.65759993,317,139.6579697,35.65759993
318,代田4-35-25,,,,,,,139.6579722,35.65744607,318,139.6579722,35.65744607
319,代田3-53-10,,,,,,,139.6592038,35.6569485,319,139.6592038,35.6569485
320,代田3-55-15,,,,,,,139.6587805,35.65721758,320,139.6587805,35.65721758
