市区町村コード,NO,都道府県名,市区町村名,種別,住所（都道府県）,住所（市区町村）,住所（町名番地）,方書,緯度,経度,消火器番号,備考
013206,0000010006,東京都,府中市,その他,東京都,府中市,晴見町3丁目10番地,,35.68491673,139.4781116,10-006,
013206,0000010008,東京都,府中市,その他,東京都,府中市,栄町2丁目1番地19,,35.68667072,139.4787684,10-008,
013206,0000010009,東京都,府中市,その他,東京都,府中市,栄町2丁目7番地6,,35.68740332,139.477483,10-009,
013206,0000010011,東京都,府中市,その他,東京都,府中市,栄町3丁目22番地,,35.68758313,139.4724343,10-011,
013206,0000010012,東京都,府中市,その他,東京都,府中市,栄町3丁目31番地17,,35.68805406,139.476126,10-012,
013206,0000010013,東京都,府中市,その他,東京都,府中市,宮西町4丁目9番地,,35.66997503,139.4755536,10-013,
013206,0000010015,東京都,府中市,その他,東京都,府中市,宮西町5丁目8番地1,,35.66943731,139.4748206,10-015,
013206,0000010016,東京都,府中市,その他,東京都,府中市,宮西町3丁目11番地1,,35.6718181,139.4750458,10-016,
013206,0000010018,東京都,府中市,その他,東京都,府中市,宮西町1丁目1番地,,35.67224114,139.4783277,10-018,
013206,0000010021,東京都,府中市,その他,東京都,府中市,寿町2丁目8番地,,35.67444168,139.4751997,10-021,
013206,0000010022,東京都,府中市,その他,東京都,府中市,寿町3丁目8番地,,35.67575484,139.4741967,10-022,
013206,0000010024,東京都,府中市,その他,東京都,府中市,宮西町4丁目20番地,,35.66997404,139.4741973,10-024,
013206,0000010025,東京都,府中市,その他,東京都,府中市,宮西町3丁目16番地,,35.67107942,139.4744189,10-025,
013206,0000010026,東京都,府中市,その他,東京都,府中市,宮西町4丁目12番地2,,35.67091951,139.4755127,10-026,
013206,0000010027,東京都,府中市,その他,東京都,府中市,宮西町3丁目21番地1,,35.67119639,139.4762567,10-027,
013206,0000010028,東京都,府中市,その他,東京都,府中市,宮西町3丁目2番地,,35.67265902,139.4749789,10-028,
013206,0000010029,東京都,府中市,その他,東京都,府中市,宮西町1丁目19番地,,35.67271193,139.4755848,10-029,
013206,0000010032,東京都,府中市,その他,東京都,府中市,晴見町2丁目2番地,,35.67824268,139.4743663,10-032,
013206,0000010034,東京都,府中市,その他,東京都,府中市,宮西町2丁目8番地,,35.67036858,139.4773164,10-034,
013206,0000010035,東京都,府中市,その他,東京都,府中市,栄町3丁目7番地,,35.68603831,139.4718094,10-035,
013206,0000010036,東京都,府中市,その他,東京都,府中市,宮西町1丁目24番地5,,35.67194397,139.4770667,10-036,
013206,0000010037,東京都,府中市,その他,東京都,府中市,宮西町1丁目16番地1,,35.6722779,139.4767067,10-037,
013206,0000010038,東京都,府中市,その他,東京都,府中市,宮西町3丁目4番地1,,35.67233679,139.4740865,10-038,
013206,0000010039,東京都,府中市,その他,東京都,府中市,宮西町5丁目15番地,,35.66871673,139.474759,10-039,
013206,0000010040,東京都,府中市,その他,東京都,府中市,宮西町5丁目10番地,,35.66947058,139.4742542,10-040,
013206,0000010041,東京都,府中市,その他,東京都,府中市,宮西町5丁目24番地,,35.669261,139.4759645,10-041,
013206,0000010042,東京都,府中市,その他,東京都,府中市,宮西町1丁目14番地,,35.67257387,139.4777084,10-042,
013206,0000010045,東京都,府中市,その他,東京都,府中市,栄町1丁目1番地,,35.68593859,139.4808666,10-045,
013206,0000010059,東京都,府中市,その他,東京都,府中市,晴見町1丁目28番地,,35.67824988,139.4763924,10-059,
013206,0000010068,東京都,府中市,その他,東京都,府中市,武蔵台1丁目5番地,,35.68664033,139.4679501,10-068,
013206,0000010082,東京都,府中市,その他,東京都,府中市,栄町2丁目4番地,,35.6861485,139.4758714,10-082,
013206,0000010093,東京都,府中市,その他,東京都,府中市,晴見町1丁目18番地2,,35.68100787,139.4789477,10-093,
013206,0000010094,東京都,府中市,その他,東京都,府中市,晴見町1丁目11番地1,,35.67968703,139.4793699,10-094,
013206,0000010095,東京都,府中市,その他,東京都,府中市,晴見町1丁目5番地,,35.67872291,139.4786705,10-095,
013206,0000010096,東京都,府中市,その他,東京都,府中市,晴見町4丁目1番地,,35.68191338,139.4736177,10-096,
013206,0000010097,東京都,府中市,その他,東京都,府中市,晴見町1丁目24番地19,,35.68136643,139.4780708,10-097,
013206,0000010098,東京都,府中市,その他,東京都,府中市,晴見町1丁目29番地7,,35.67820741,139.4755369,10-098,
013206,0000010099,東京都,府中市,その他,東京都,府中市,晴見町2丁目14番地,,35.68179499,139.4729014,10-099,
013206,0000010100,東京都,府中市,その他,東京都,府中市,晴見町4丁目1番地,,35.68200202,139.4750943,10-100,
013206,0000010101,東京都,府中市,その他,東京都,府中市,晴見町1丁目28番地,,35.67907788,139.4780275,10-101,
013206,0000010102,東京都,府中市,その他,東京都,府中市,晴見町1丁目28番地24,,35.67822546,139.4776225,10-102,
013206,0000010103,東京都,府中市,その他,東京都,府中市,晴見町1丁目2番地,,35.67812885,139.478072,10-103,
013206,0000010104,東京都,府中市,その他,東京都,府中市,栄町3丁目28番地6,,35.68830059,139.4743512,10-104,
013206,0000010105,東京都,府中市,その他,東京都,府中市,栄町3丁目25番地,,35.68813065,139.4737244,10-105,
013206,0000010106,東京都,府中市,その他,東京都,府中市,栄町3丁目9番地12,,35.68649015,139.4710356,10-106,
013206,0000010107,東京都,府中市,その他,東京都,府中市,栄町3丁目13番地,,35.68709562,139.4705708,10-107,
013206,0000010108,東京都,府中市,その他,東京都,府中市,栄町3丁目19番地,,35.68856577,139.4702371,10-108,
013206,0000010109,東京都,府中市,その他,東京都,府中市,栄町2丁目12番地17,,35.68782553,139.478864,10-109,
013206,0000010110,東京都,府中市,その他,東京都,府中市,栄町2丁目2番地16,,35.68660772,139.4782093,10-110,
013206,0000010112,東京都,府中市,その他,東京都,府中市,栄町2丁目15番地20,,35.68789071,139.4771818,10-112,
013206,0000010113,東京都,府中市,その他,東京都,府中市,栄町3丁目3番地,,35.68619782,139.4750659,10-113,
013206,0000010114,東京都,府中市,その他,東京都,府中市,栄町2丁目28番地11,,35.69042488,139.4800063,10-114,
013206,0000010116,東京都,府中市,その他,東京都,府中市,晴見町3丁目6番地6,,35.68352778,139.4782257,10-116,
013206,0000010117,東京都,府中市,その他,東京都,府中市,晴見町4丁目1番地,,35.6826265,139.477696,10-117,
013206,0000010118,東京都,府中市,その他,東京都,府中市,晴見町3丁目2番地2,,35.68212869,139.4783765,10-118,
013206,0000010119,東京都,府中市,その他,東京都,府中市,晴見町3丁目19番地,,35.68594342,139.4776675,10-119,
013206,0000010120,東京都,府中市,その他,東京都,府中市,晴見町3丁目21番地33,,35.68557164,139.4774562,10-120,
013206,0000010121,東京都,府中市,その他,東京都,府中市,晴見町3丁目21番地41,,35.68476169,139.4774261,10-121,
013206,0000010122,東京都,府中市,その他,東京都,府中市,晴見町3丁目11番地3,,35.68462412,139.4793936,10-122,
013206,0000010123,東京都,府中市,その他,東京都,府中市,晴見町3丁目17番地6,,35.68579177,139.478817,10-123,
013206,0000010124,東京都,府中市,その他,東京都,府中市,宮西町4丁目17番地1,,35.67061396,139.4745418,10-124,
013206,0000010125,東京都,府中市,その他,東京都,府中市,宮西町5丁目8番地,,35.66987968,139.4748003,10-125,
013206,0000010126,東京都,府中市,その他,東京都,府中市,宮西町2丁目22番地,,35.66962312,139.4770583,10-126,
013206,0000010127,東京都,府中市,その他,東京都,府中市,宮西町2丁目16番地,,35.66964751,139.4781628,10-127,
013206,0000010130,東京都,府中市,その他,東京都,府中市,晴見町1丁目1番地1,,35.67811222,139.4794062,10-130,
013206,0000010131,東京都,府中市,その他,東京都,府中市,宮西町2丁目5番地,,35.67071775,139.4779374,10-131,
013206,0000010132,東京都,府中市,その他,東京都,府中市,寿町2丁目15番地,,35.67553008,139.4756846,10-132,
013206,0000010133,東京都,府中市,その他,東京都,府中市,宮西町5丁目1番地,,35.66989143,139.4763893,10-133,
013206,0000010134,東京都,府中市,その他,東京都,府中市,宮西町1丁目15番地,,35.67207914,139.47753,10-134,
013206,0000010135,東京都,府中市,その他,東京都,府中市,寿町1丁目9番地1,,35.67549928,139.4790465,10-135,
013206,0000010136,東京都,府中市,その他,東京都,府中市,寿町2丁目17番地2,,35.67723166,139.4760693,10-136,
013206,0000010137,東京都,府中市,その他,東京都,府中市,寿町3丁目11番地,,35.6776465,139.4734237,10-137,
013206,0000010138,東京都,府中市,その他,東京都,府中市,寿町2丁目29番地,,35.67650222,139.4740339,10-138,
013206,0000010139,東京都,府中市,その他,東京都,府中市,寿町3丁目9番地8,,35.67622925,139.4737345,10-139,
013206,0000010140,東京都,府中市,その他,東京都,府中市,寿町2丁目10番地5,,35.6754358,139.4746011,10-140,
013206,0000010141,東京都,府中市,その他,東京都,府中市,寿町2丁目8番地5,,35.67485511,139.4756644,10-141,
013206,0000010142,東京都,府中市,その他,東京都,府中市,寿町2丁目4番地,,35.67352711,139.4752119,10-142,
013206,0000010143,東京都,府中市,その他,東京都,府中市,晴見町1丁目27番地,,35.68059082,139.4778259,10-143,
013206,0000010146,東京都,府中市,その他,東京都,府中市,寿町2丁目13番地,,35.67544691,139.4765623,10-146,
013206,0000010173,東京都,府中市,その他,東京都,府中市,晴見町2丁目18番地,,35.68059275,139.4733567,10-173,
013206,0000010174,東京都,府中市,その他,東京都,府中市,晴見町2丁目18番地,,35.68119051,139.4743767,10-174,
013206,0000010175,東京都,府中市,その他,東京都,府中市,晴見町2丁目18番地,,35.68081659,139.4743269,10-175,
013206,0000010176,東京都,府中市,その他,東京都,府中市,晴見町3丁目31番地,,35.6836874,139.4776954,10-176,
013206,0000010177,東京都,府中市,その他,東京都,府中市,晴見町3丁目24番地7,,35.68505713,139.4772754,10-177,
013206,0000010179,東京都,府中市,その他,東京都,府中市,栄町3丁目25番地33,,35.6878613,139.4734309,10-179,
013206,0000010180,東京都,府中市,その他,東京都,府中市,宮西町4丁目3番地1,,35.67081295,139.4763706,10-180,
013206,0000010182,東京都,府中市,その他,東京都,府中市,寿町2丁目15番地,,35.6754767,139.4777654,10-182,
013206,0000010188,東京都,府中市,その他,東京都,府中市,寿町1丁目7番地,,35.67531554,139.4782375,10-188,
013206,0000010189,東京都,府中市,その他,東京都,府中市,晴見町1丁目19番地,,35.68206493,139.4792871,10-189,
013206,0000010190,東京都,府中市,その他,東京都,府中市,寿町2丁目14番地,,35.67473073,139.4779919,10-190,
013206,0000010196,東京都,府中市,その他,東京都,府中市,寿町3丁目6番地,,35.67467347,139.4746192,10-196,
013206,0000010197,東京都,府中市,その他,東京都,府中市,晴見町2丁目25番地,,35.67890377,139.4727816,10-197,
013206,0000010198,東京都,府中市,その他,東京都,府中市,晴見町2丁目9番地,,35.68021123,139.4723448,10-198,
013206,0000010199,東京都,府中市,その他,東京都,府中市,晴見町2丁目27番地,,35.68098045,139.4718618,10-199,
013206,0000010200,東京都,府中市,その他,東京都,府中市,晴見町4丁目31番地,,35.68294113,139.4712161,10-200,
013206,0000010201,東京都,府中市,その他,東京都,府中市,晴見町1丁目34番地,,35.68189532,139.4757517,10-201,
013206,0000010202,東京都,府中市,その他,東京都,府中市,晴見町2丁目32番地,,35.68383459,139.4708697,10-202,
013206,0000010203,東京都,府中市,その他,東京都,府中市,晴見町4丁目10番地,,35.68467485,139.4707308,10-203,
013206,0000010204,東京都,府中市,その他,東京都,府中市,晴見町2丁目33番地,,35.68560536,139.4703565,10-204,
013206,0000010205,東京都,府中市,その他,東京都,府中市,栄町3丁目8番地,,35.68589669,139.4709762,10-205,
013206,0000010206,東京都,府中市,その他,東京都,府中市,栄町3丁目4番地16,,35.68620514,139.4733794,10-206,
013206,0000010207,東京都,府中市,その他,東京都,府中市,栄町3丁目19番地,,35.68862167,139.4709883,10-207,
013206,0000010208,東京都,府中市,その他,東京都,府中市,栄町2丁目1番地,,35.68599793,139.4789017,10-208,
013206,0000010210,東京都,府中市,その他,東京都,府中市,栄町3丁目21番地,,35.68864807,139.4722998,10-210,
013206,0000010211,東京都,府中市,その他,東京都,府中市,栄町3丁目30番地,,35.68871402,139.4758662,10-211,
013206,0000010212,東京都,府中市,その他,東京都,府中市,栄町2丁目4番地,,35.68608805,139.4767086,10-212,
013206,0000010214,東京都,府中市,その他,東京都,府中市,栄町3丁目10番地,,35.68666448,139.4701555,10-214,
013206,0000010216,東京都,府中市,その他,東京都,府中市,晴見町3丁目22番地6,,35.68554863,139.4769183,10-216,
013206,0000010222,東京都,府中市,その他,東京都,府中市,晴見町1丁目28番地,,35.67907004,139.4755661,10-222,
013206,0000010224,東京都,府中市,その他,東京都,府中市,寿町1丁目6番地,,35.67408879,139.47798,10-224,
013206,0000010225,東京都,府中市,その他,東京都,府中市,晴見町3丁目7番地1,,35.6832947,139.4788635,10-225,
013206,0000010227,東京都,府中市,その他,東京都,府中市,晴見町2丁目23番地,,35.67838426,139.4733911,10-227,
013206,0000010229,東京都,府中市,その他,東京都,府中市,栄町3丁目13番地,,35.68741597,139.4699494,10-229,
013206,0000010230,東京都,府中市,その他,東京都,府中市,晴見町2丁目16番地,,35.68170187,139.471761,10-230,
013206,0000010232,東京都,府中市,その他,東京都,府中市,晴見町4丁目1番地,,35.68205327,139.4767625,10-232,
013206,0000010233,東京都,府中市,その他,東京都,府中市,晴見町1丁目23番地9,,35.68201006,139.4775531,10-233,
013206,0000010234,東京都,府中市,その他,東京都,府中市,晴見町2丁目18番地,,35.68131087,139.4729505,10-234,
013206,0000010235,東京都,府中市,その他,東京都,府中市,栄町3丁目27番地2,,35.68895002,139.4735452,10-235,
013206,0000010236,東京都,府中市,その他,東京都,府中市,晴見町3丁目4番地,,35.68315755,139.4781432,10-236,
013206,0000010237,東京都,府中市,その他,東京都,府中市,晴見町3丁目21番地47,,35.68419388,139.4775685,10-237,
013206,0000010238,東京都,府中市,その他,東京都,府中市,晴見町3丁目13番地5,,35.68516122,139.4787869,10-238,
013206,0000010239,東京都,府中市,その他,東京都,府中市,栄町3丁目5番地,,35.68701355,139.4740427,10-239,
013206,0000010241,東京都,府中市,その他,東京都,府中市,晴見町1丁目5番地,,35.67872024,139.4783641,10-241,
013206,0000010243,東京都,府中市,その他,東京都,府中市,晴見町1丁目5番地,,35.67870135,139.4791215,10-243,
013206,0000010245,東京都,府中市,その他,東京都,府中市,栄町2丁目15番地15,,35.68813982,139.4774271,10-245,
013206,0000010246,東京都,府中市,その他,東京都,府中市,栄町1丁目20番地15,,35.6901139,139.481996,10-246,
013206,0000010248,東京都,府中市,その他,東京都,府中市,晴見町3丁目2番地2,,35.6823607,139.4784048,10-248,
013206,0000010249,東京都,府中市,その他,東京都,府中市,寿町3丁目6番地26,,35.67454079,139.4740909,10-249,
013206,0000010251,東京都,府中市,その他,東京都,府中市,晴見町1丁目12番地11,,35.67977904,139.4783757,10-251,
013206,0000010252,東京都,府中市,その他,東京都,府中市,晴見町1丁目9番地4,,35.6791167,139.4788943,10-252,
013206,0000010253,東京都,府中市,その他,東京都,府中市,栄町2丁目15番地,,35.68851442,139.4771636,10-253,
013206,0000010254,東京都,府中市,その他,東京都,府中市,宮西町5丁目12番地,,35.66942283,139.4737587,10-254,
013206,0000010258,東京都,府中市,その他,東京都,府中市,寿町2丁目10番地,,35.67512505,139.4748791,10-258,
013206,0000010259,東京都,府中市,その他,東京都,府中市,晴見町1丁目15番地26,,35.68028871,139.4783945,10-259,
013206,0000010266,東京都,府中市,その他,東京都,府中市,寿町2丁目4番地,,35.67402011,139.4752684,10-266,
013206,0000010267,東京都,府中市,その他,東京都,府中市,寿町2丁目6番地,,35.67358101,139.477824,10-267,
013206,0000010269,東京都,府中市,その他,東京都,府中市,寿町2丁目1番地,,35.67279772,139.4774522,10-269,
013206,0000010270,東京都,府中市,その他,東京都,府中市,晴見町2丁目18番地,,35.68143983,139.4735911,10-270,
013206,0000010271,東京都,府中市,その他,東京都,府中市,晴見町2丁目18番地,,35.6815399,139.474135,10-271,
013206,0000010272,東京都,府中市,その他,東京都,府中市,晴見町2丁目9番地,,35.68084869,139.4726153,10-272,
013206,0000010273,東京都,府中市,その他,東京都,府中市,晴見町4丁目1番地,,35.68221237,139.4728659,10-273,
013206,0000010274,東京都,府中市,その他,東京都,府中市,晴見町2丁目18番地,,35.68025488,139.4734035,10-274,
013206,0000010275,東京都,府中市,その他,東京都,府中市,晴見町1丁目30番地,,35.68070547,139.4757002,10-275,
013206,0000010276,東京都,府中市,その他,東京都,府中市,晴見町2丁目13番地,,35.68167823,139.4744731,10-276,
013206,0000010277,東京都,府中市,その他,東京都,府中市,晴見町3丁目14番地6,,35.68548444,139.4787425,10-277,
013206,0000010278,東京都,府中市,その他,東京都,府中市,晴見町3丁目21番地72,,35.68451301,139.4773081,10-278,
013206,0000010279,東京都,府中市,その他,東京都,府中市,晴見町3丁目15番地,,35.68542912,139.479088,10-279,
013206,0000010282,東京都,府中市,その他,東京都,府中市,栄町3丁目24番地7,,35.68705485,139.4731522,10-282,
013206,0000010283,東京都,府中市,その他,東京都,府中市,栄町2丁目21番地7,,35.68910623,139.4790269,10-283,
013206,0000010284,東京都,府中市,その他,東京都,府中市,栄町2丁目25番地,,35.68918285,139.4778229,10-284,
013206,0000010286,東京都,府中市,その他,東京都,府中市,寿町3丁目3番地,,35.67357514,139.474252,10-286,
013206,0000010287,東京都,府中市,その他,東京都,府中市,宮西町4丁目12番地,,35.67078841,139.4752328,10-287,
013206,0000010288,東京都,府中市,その他,東京都,府中市,宮西町5丁目23番地,,35.66887443,139.4757844,10-288,
013206,0000010289,東京都,府中市,その他,東京都,府中市,本町1丁目7番地,,35.66850151,139.475313,10-289,
013206,0000010292,東京都,府中市,その他,東京都,府中市,寿町2丁目7番地,,35.67454835,139.4762431,10-292,
013206,0000010293,東京都,府中市,その他,東京都,府中市,寿町2丁目11番地,,35.67509255,139.4762537,10-293,
013206,0000010301,東京都,府中市,その他,東京都,府中市,栄町2丁目3番地,,35.68651724,139.4769243,10-301,
013206,0000010302,東京都,府中市,その他,東京都,府中市,栄町2丁目3番地,,35.68654402,139.4777355,10-302,
013206,0000011001,東京都,府中市,その他,東京都,府中市,本町2丁目3番地,,35.66738505,139.4751068,11-001,
013206,0000011002,東京都,府中市,その他,東京都,府中市,本町3丁目1番地,,35.66684086,139.4732978,11-002,
013206,0000011003,東京都,府中市,その他,東京都,府中市,矢崎町2丁目18番地,,35.66138275,139.4753316,11-003,
013206,0000011004,東京都,府中市,その他,東京都,府中市,本町1丁目8番地,,35.66764399,139.4767156,11-004,
013206,0000011005,東京都,府中市,その他,東京都,府中市,本町2丁目2番地,,35.66753323,139.4760175,11-005,
013206,0000011006,東京都,府中市,その他,東京都,府中市,本町2丁目20番地,,35.66639908,139.4758453,11-006,
013206,0000011007,東京都,府中市,その他,東京都,府中市,本町2丁目16番地,,35.66709654,139.4743609,11-007,
013206,0000011010,東京都,府中市,その他,東京都,府中市,矢崎町1丁目35番地,,35.6620389,139.4797214,11-010,
013206,0000011011,東京都,府中市,その他,東京都,府中市,矢崎町2丁目5番地20,,35.66325748,139.4745194,11-011,
013206,0000011012,東京都,府中市,その他,東京都,府中市,本町4丁目35番地,,35.66381668,139.4676025,11-012,
013206,0000011013,東京都,府中市,その他,東京都,府中市,本町4丁目7番地,,35.66659974,139.4687201,11-013,
013206,0000011014,東京都,府中市,その他,東京都,府中市,本町4丁目4番地,,35.66644636,139.469938,11-014,
013206,0000011015,東京都,府中市,その他,東京都,府中市,本町4丁目5番地,,35.6666894,139.4693813,11-015,
013206,0000011016,東京都,府中市,その他,東京都,府中市,本町4丁目19番地,,35.66516937,139.4681967,11-016,
013206,0000011017,東京都,府中市,その他,東京都,府中市,本町3丁目21番地,,35.66397419,139.4713488,11-017,
013206,0000011018,東京都,府中市,その他,東京都,府中市,本町3丁目26番地,,35.66370902,139.4725936,11-018,
013206,0000011019,東京都,府中市,その他,東京都,府中市,本町4丁目30番地,,35.66359886,139.4689194,11-019,
013206,0000011020,東京都,府中市,その他,東京都,府中市,矢崎町2丁目21番地,,35.66278669,139.475277,11-020,
013206,0000011021,東京都,府中市,その他,東京都,府中市,本町2丁目30番地,,35.664146,139.475277,11-021,
013206,0000011022,東京都,府中市,その他,東京都,府中市,本町2丁目23番地,,35.66479684,139.4752336,11-022,
013206,0000011023,東京都,府中市,その他,東京都,府中市,本町2丁目26番地,,35.66503998,139.4740161,11-023,
013206,0000011026,東京都,府中市,その他,東京都,府中市,本町2丁目23番地,,35.6652744,139.4750501,11-026,
013206,0000011027,東京都,府中市,その他,東京都,府中市,本町2丁目23番地,,35.66561697,139.4752489,11-027,
013206,0000011028,東京都,府中市,その他,東京都,府中市,本町2丁目21番地,,35.66510559,139.4761481,11-028,
013206,0000011029,東京都,府中市,その他,東京都,府中市,本町1丁目10番地,,35.66824444,139.4774845,11-029,
013206,0000011030,東京都,府中市,その他,東京都,府中市,本町4丁目23番地,,35.66332263,139.4703283,11-030,
013206,0000011031,東京都,府中市,その他,東京都,府中市,本町1丁目15番地1,,35.66673387,139.4782645,11-031,
013206,0000011032,東京都,府中市,その他,東京都,府中市,本町3丁目34番地,,35.66267889,139.47282,11-032,
013206,0000011033,東京都,府中市,その他,東京都,府中市,本町2丁目25番地,,35.66502984,139.4741542,11-033,
013206,0000011035,東京都,府中市,その他,東京都,府中市,本町1丁目20番地1,,35.66525516,139.4780759,11-035,
013206,0000011036,東京都,府中市,その他,東京都,府中市,矢崎町2丁目19番地,,35.66199638,139.4751712,11-036,
013206,0000011037,東京都,府中市,その他,東京都,府中市,本町1丁目3番地14,,35.66815463,139.4767572,11-037,
013206,0000011038,東京都,府中市,その他,東京都,府中市,矢崎町1丁目3番地2,,35.66368526,139.4798823,11-038,
013206,0000011039,東京都,府中市,その他,東京都,府中市,日吉町,,35.66284042,139.4799044,11-039,
013206,0000011040,東京都,府中市,その他,東京都,府中市,本町1丁目2番地,,35.66869296,139.4773936,11-040,
013206,0000011043,東京都,府中市,その他,東京都,府中市,本町3丁目5番地,,35.66681401,139.4721498,11-043,
013206,0000011044,東京都,府中市,その他,東京都,府中市,本町4丁目19番地,,35.66543012,139.4688114,11-044,
013206,0000011045,東京都,府中市,その他,東京都,府中市,本町4丁目29番地,,35.66394298,139.4689159,11-045,
013206,0000011046,東京都,府中市,その他,東京都,府中市,本町3丁目31番地,,35.66310029,139.4712572,11-046,
013206,0000011047,東京都,府中市,その他,東京都,府中市,矢崎町2丁目22番地,,35.66258506,139.474709,11-047,
013206,0000011048,東京都,府中市,その他,東京都,府中市,矢崎町2丁目4番地,,35.66320125,139.4737169,11-048,
013206,0000011049,東京都,府中市,その他,東京都,府中市,本町2丁目30番地,,35.66359032,139.475382,11-049,
013206,0000011050,東京都,府中市,その他,東京都,府中市,本町2丁目25番地,,35.66428985,139.473811,11-050,
013206,0000011051,東京都,府中市,その他,東京都,府中市,本町4丁目14番地,,35.6654637,139.4705288,11-051,
013206,0000011054,東京都,府中市,その他,東京都,府中市,本町1丁目1番地2,,35.66844423,139.4778241,11-054,
013206,0000011055,東京都,府中市,その他,東京都,府中市,矢崎町2丁目23番地,,35.66236021,139.4739537,11-055,
013206,0000011056,東京都,府中市,その他,東京都,府中市,矢崎町2丁目15番地,,35.6621605,139.4769973,11-056,
013206,0000011057,東京都,府中市,その他,東京都,府中市,矢崎町1丁目4番地,,35.66436423,139.4802532,11-057,
013206,0000011058,東京都,府中市,その他,東京都,府中市,本町1丁目21番地,,35.66455267,139.4788607,11-058,
013206,0000011059,東京都,府中市,その他,東京都,府中市,矢崎町1丁目40番地,,35.66125642,139.4795932,11-059,
013206,0000011060,東京都,府中市,その他,東京都,府中市,矢崎町3丁目6番地,,35.66107379,139.4745852,11-060,
013206,0000011061,東京都,府中市,その他,東京都,府中市,本町2丁目20番地,,35.66608737,139.4767466,11-061,
013206,0000011062,東京都,府中市,その他,東京都,府中市,本町2丁目25番地,,35.66456748,139.4749769,11-062,
013206,0000011063,東京都,府中市,その他,東京都,府中市,矢崎町1丁目25番地7,,35.66135895,139.4774702,11-063,
013206,0000011064,東京都,府中市,その他,東京都,府中市,本町3丁目26番地,,35.66408413,139.4726859,11-064,
013206,0000011065,東京都,府中市,その他,東京都,府中市,本町2丁目10番地,,35.66812958,139.4738854,11-065,
013206,0000011066,東京都,府中市,その他,東京都,府中市,本町2丁目5番地,,35.66790499,139.4748988,11-066,
013206,0000011067,東京都,府中市,その他,東京都,府中市,本町2丁目20番地,,35.66594161,139.4759462,11-067,
013206,0000011068,東京都,府中市,その他,東京都,府中市,本町2丁目21番地,,35.66464918,139.4767332,11-068,
013206,0000011069,東京都,府中市,その他,東京都,府中市,矢崎町2丁目16番地,,35.66183641,139.4757011,11-069,
013206,0000011071,東京都,府中市,その他,東京都,府中市,矢崎町1丁目16番地,,35.66311046,139.4770382,11-071,
013206,0000011072,東京都,府中市,その他,東京都,府中市,本町3丁目21番地,,35.66368054,139.4712855,11-072,
013206,0000011073,東京都,府中市,その他,東京都,府中市,矢崎町1丁目3番地,,35.66417808,139.479814,11-073,
013206,0000011074,東京都,府中市,その他,東京都,府中市,矢崎町1丁目37番地3,,35.66181042,139.4797518,11-074,
013206,0000011080,東京都,府中市,その他,東京都,府中市,府中市本町四丁目6-8,,35.66610343,139.4693248,11-080,
013206,0000011081,東京都,府中市,その他,東京都,府中市,本町3丁目18番地,,35.66438946,139.4720413,11-081,
013206,0000011082,東京都,府中市,その他,東京都,府中市,本町4丁目13番地,,35.66556851,139.470089,11-082,
013206,0000011083,東京都,府中市,その他,東京都,府中市,本町4丁目14番地,,35.66523001,139.4702835,11-083,
013206,0000011084,東京都,府中市,その他,東京都,府中市,矢崎町4丁目12番地52,,35.65769584,139.4774495,11-084,
013206,0000011085,東京都,府中市,その他,東京都,府中市,矢崎町2丁目20番地,,35.66233131,139.4759267,11-085,
013206,0000011086,東京都,府中市,その他,東京都,府中市,矢崎町1丁目16番地,,35.6634231,139.4767076,11-086,
013206,0000011087,東京都,府中市,その他,東京都,府中市,矢崎町1丁目12番地,,35.66287938,139.4760329,11-087,
013206,0000011088,東京都,府中市,その他,東京都,府中市,矢崎町1丁目16番地,,35.66375867,139.4772652,11-088,
013206,0000011089,東京都,府中市,その他,東京都,府中市,矢崎町1丁目16番地,,35.66374804,139.4772416,11-089,
013206,0000011090,東京都,府中市,その他,東京都,府中市,矢崎町1丁目16番地,,35.66383991,139.4772495,11-090,
013206,0000012001,東京都,府中市,その他,東京都,府中市,片町1丁目12番地4,,35.67119547,139.4721582,12-001,
013206,0000012002,東京都,府中市,その他,東京都,府中市,片町1丁目2番地,,35.67203552,139.4729023,12-002,
013206,0000012003,東京都,府中市,その他,東京都,府中市,片町1丁目10番地,,35.67118775,139.4731066,12-003,
013206,0000012004,東京都,府中市,その他,東京都,府中市,片町1丁目7番地,,35.67146854,139.4706453,12-004,
013206,0000012005,東京都,府中市,その他,東京都,府中市,片町1丁目16番地,,35.67042428,139.4709195,12-005,
013206,0000012006,東京都,府中市,その他,東京都,府中市,片町2丁目38番地,,35.6681579,139.4686099,12-006,
013206,0000012007,東京都,府中市,その他,東京都,府中市,片町2丁目4番地,,35.66944681,139.4731081,12-007,
013206,0000012008,東京都,府中市,その他,東京都,府中市,片町2丁目9番地,,35.66995513,139.471426,12-008,
013206,0000012009,東京都,府中市,その他,東京都,府中市,片町2丁目15番地,,35.67030306,139.4701197,12-009,
013206,0000012010,東京都,府中市,その他,東京都,府中市,片町2丁目17番地,,35.67018141,139.4693424,12-010,
013206,0000012011,東京都,府中市,その他,東京都,府中市,片町2丁目15番地,,35.67099429,139.4695323,12-011,
013206,0000012012,東京都,府中市,その他,東京都,府中市,美好町1丁目18番地,,35.67317341,139.4704601,12-012,
013206,0000012013,東京都,府中市,その他,東京都,府中市,美好町3丁目5番地1,,35.67056255,139.4679481,12-013,
